date,Headline,neg,neu,pos,compound,capital,Sentiment
17/12/2022,"As Kylian Mbappe looks to win his second World Cup aged just 23, French football writer Julien Laurens looks at the striker's journey to the top.",0,0.811,0.189,0.6808,POSITIVE,positive
17/12/2022,"Mislav Orsic on the left, just inside the area and he bends a brilliant strike that is out of Morocco goalkeeper Bono's reach.",0.059,0.748,0.193,0.5267,POSITIVE,positive
17/12/2022,Supporters in Buenos Aires and Paris are preparing for an historic World Cup final clash.,0,0.828,0.172,0.4404,POSITIVE,positive
17/12/2022,"As Lionel Messi bids to lead Argentina to World Cup glory, his biography writer Guillem Balague takes a closer look at his journey.",0,0.857,0.143,0.5423,POSITIVE,positive
17/12/2022,"Lionel Messi's World Cup story is almost over but, however it ends, Gary Lineker feels things will be a lot less enjoyable without him.",0,0.866,0.134,0.5284,POSITIVE,positive
17/12/2022,Who scored the best goal at the Fifa World Cup and what was the standout moment? Choose your favourites in our World Cup awards.,0,0.753,0.247,0.802,POSITIVE,positive
17/12/2022,"A selection of powerful images from all over the globe, taken in the past seven days.",0,0.833,0.167,0.4215,POSITIVE,positive
17/12/2022,"With many families struggling to heat homes or feed children, presents are ""on the backburner"".",0.167,0.833,0,-0.4215,NEGATIVE,negative
18/12/2022,Emi Martinez's penalty shootout mind games help secure an incredible win for Argentina and make the dancing goalkeeper a hero.,0.102,0.475,0.424,0.8591,POSITIVE,positive
18/12/2022,"After Lionel Messi led Argentina to World Cup glory, no-one can now deny he belongs in the same pantheon as Pele and Diego Maradona.",0.086,0.789,0.125,0.2732,POSITIVE,positive
18/12/2022,"Useful information on strikes during the week up to Christmas, by the BBC’s Zoe Conway.",0.136,0.707,0.158,0.1027,POSITIVE,positive
18/12/2022,Thirty-nine people were rescued and four people died attempting to enter the UK in a dinghy.,0.186,0.67,0.144,-0.2023,NEGATIVE,negative
18/12/2022,"The cold snap that caused travel disruption and power cuts is ending on Sunday, forecasters say.",0.251,0.749,0,-0.5719,NEGATIVE,negative
18/12/2022,"Watch all eight of Kylian Mbappe's goals at the 2022 World Cup, including a hat-trick in the final, as the France forward claims the Golden Boot.",0.002093579,0.44774276,0.5501636,0.999549806,POSITIVE,positive
18/12/2022,Many say the series resonated because of their own experiences - but it also raised questions about race.,0.010016729,0.45155704,0.5384262,0.997084916,POSITIVE,positive
18/12/2022,"The amount of time without sea-ice is becoming too long for the bears to survive, experts say.",0.6606322,0.3213864,0.01798139,0.999501467,NEGATIVE,negative
18/12/2022,"The move affects content from Facebook, Instagram and Mastodon among other social media sites.",0.10995424,0.84032565,0.049720112,0.969602585,POSITIVE,positive
18/12/2022,"Lionel Scaloni has never managed at club level, and yet the youngest coach in Qatar has taken Argentina to the World Cup final.",0.29695478,0.5950687,0.107976586,0.999323368,POSITIVE,positive
18/12/2022,How you rated the players as Argentina beat France 4-2 on penalties at the end of one of the most dramatic World Cup finals.,0.04425641,0.76180494,0.1939387,0.998751283,POSITIVE,positive
18/12/2022,"Kylian Mbappe scores a ""sensational"" volley as France come from 2-0 down to level in the World Cup final against Argentina.",0.005731178,0.47749746,0.5167714,0.99961096,POSITIVE,positive
18/12/2022,"As some shoppers swap mains bulbs for battery lights, we investigate if money is really being saved.",0,0.839,0.161,0.4728,POSITIVE,positive
18/12/2022,Sunday's front pages look at the ongoing NHS strikes as well as tensions within the Royal Family.,0.244,0.657,0.099,-0.4767,NEGATIVE,negative
18/12/2022,The union says ministers must respond within 48 hours of next week's walkout to avoid more action.,0.231,0.769,0,-0.5423,NEGATIVE,negative
18/12/2022,France's Kylian Mbappe beats Argentina's Lionel Messi to the World Cup Golden Boot award in the final.,0,0.821,0.179,0.5423,POSITIVE,positive
18/12/2022,"Africa will win the World Cup 'within 15-20 years' says Morocco coach Walid Regragui, who has come closer than any coach to delivering that long-held aim.",0,0.868,0.132,0.5859,POSITIVE,positive
18/12/2022,Watch the story of Lionel Messi from his early years in Rosario to captaining his country to glory at the Copa America in 2021.,0,0.868,0.132,0.5423,POSITIVE,positive
18/12/2022,Lionel Messi finally achieves his World Cup dream as Argentina win their third crown on penalties following one of the greatest finals in the tournament's history at Lusail Stadium.,0,0.722,0.278,0.875,POSITIVE,positive
18/12/2022,Lionel Messi restores Argentina's lead in extra time as they lead France 3-2 in the World Cup final.,0,0.885,0.115,0.296,POSITIVE,positive
18/12/2022,"Alan Shearer, Rio Ferdinand and Pablo Zabaleta share their thoughts on the tournament and their experience in Qatar ahead of the final.",0,0.905,0.095,0.296,POSITIVE,positive
18/12/2022,"Lionel Messi seeks to emulate Diego Maradona by winning the World Cup with Argentina, but how does their influence compare in their runs to the final?",0,0.919,0.081,0.296,POSITIVE,positive
18/12/2022,The party goes off in Buenos Aires as Argentina celebrates but in Paris there is disappointment.,0.206,0.6,0.194,-0.3071,NEGATIVE,negative
18/12/2022,How France striker Kylian Mbappe's night promised so much but ended with probably the worst way to win the World Cup's Golden Boot.,0.173,0.613,0.213,0.0772,POSITIVE,positive
18/12/2022,Argentina and France faced each other in a nail-biting match that resulted in a penalty shoot-out.,0.188,0.812,0,-0.4588,NEGATIVE,negative
18/12/2022,How Argentina great Lionel Messi lifting the famous trophy was an iconic moment that will live forever in World Cup history and Middle East imagery.,0,0.854,0.146,0.6249,POSITIVE,positive
18/12/2022,A man and a woman are charged with neglect and have been remanded in custody.,0.304,0.696,0,-0.5859,NEGATIVE,negative
18/12/2022,"After false claims of a ""climate lockdown"" in Oxford spread online, councillors receive death threats.",0.358,0.642,0,-0.7717,NEGATIVE,negative
18/12/2022,"Lionel Messi leads Argentina to World Cup glory, beating France on penalties in one of the most thrilling climaxes in final history.",0.104,0.658,0.239,0.5984,POSITIVE,positive
18/12/2022,"The director tells Desert Island Discs he fears sharks are ""mad"" at him after his 1975 blockbuster.",0.129,0.691,0.18,0.2732,POSITIVE,positive
18/12/2022,"The new ""front-line creative brigade"" will consist of volunteer musicians and mobilised recruits.",0,0.805,0.195,0.4404,POSITIVE,positive
18/12/2022,Watch Lionel Messi's reaction after Gonzalo Montiel scores the decisive penalty as Argentina beat France 4-2 to win a thrilling World Cup final.,0.101,0.604,0.295,0.7003,POSITIVE,positive
18/12/2022,"Alan Shearer, Rio Ferdinand and Pablo Zabaleta give their reaction to the World Cup final as Argentina win an incredible game on penalties following a dramatic 3-3 draw.",0,0.872,0.128,0.5859,POSITIVE,positive
18/12/2022,"The party has only just started in Buenos Aires, but in Paris the crowds have already gone home.",0,0.902,0.098,0.2144,POSITIVE,positive
18/12/2022,Gonzalo Montiel scores the winning penalty as Argentina beat France 4-2 in a penalty shootout to win the World Cup final in Qatar.,0.192,0.577,0.231,0.296,POSITIVE,positive
18/12/2022,"There will be relief and celebration at the FA as Gareth Southgate remains, but he must now be the winner England want.",0,0.686,0.314,0.8271,POSITIVE,positive
18/12/2022,"It was one of the greatest finals in World Cup history, so how did the ""breathless"" showpiece unfold?",0,0.802,0.198,0.6369,POSITIVE,positive
18/12/2022,Watch the moment Lionel Messi lifts the World Cup trophy for Argentina after they beat France 4-2 on penalties after a thrilling 3-3 draw in the final.,0,0.89,0.11,0.4767,POSITIVE,positive
18/12/2022,"Harry Brook says Jonny Bairstow should go ""straight back"" into the England side when he has recovered from a broken leg.",0.135,0.783,0.083,-0.296,NEGATIVE,negative
18/12/2022,Kylian Mbappe scores another penalty to complete his hat-trick as France make it 3-3 against Argentina in the World Cup final.,0.13,0.87,0,-0.4588,NEGATIVE,negative
18/12/2022,"As rebels step up attacks, the government has responded with air strikes in the Oromia region.",0.356,0.644,0,-0.7351,NEGATIVE,negative
19/12/2022,Lionel Messi is named BBC Sports Personality's World Sport Star of the Year after inspiring Argentina to World Cup glory.,0,0.741,0.259,0.743,POSITIVE,positive
19/12/2022,"Steve Barclay is told by the mother that she is scared for ""the length"" of her daughter's life.",0.146,0.854,0,-0.4404,NEGATIVE,negative
19/12/2022,Strikes by ambulance service workers and nurses dominate the front pages on Tuesday.,0.267,0.733,0,-0.4588,NEGATIVE,negative
19/12/2022,"As some shoppers swap mains bulbs for battery lights, we investigate if money is really being saved.",0,0.839,0.161,0.4728,POSITIVE,positive
19/12/2022,Kyiv fears a fresh Russian assault is on the horizon after President Putin travelled to Minsk.,0.316,0.574,0.11,-0.6486,NEGATIVE,negative
19/12/2022,"The man tried to ""escape"" on one occasion and broke his arm in the process, a court hears.",0.149,0.851,0,-0.4215,NEGATIVE,negative
19/12/2022,"Dennis McGrory is convicted after he raped, stabbed and strangled a teenager in Islington in 1975.",0.478,0.522,0,-0.9001,NEGATIVE,negative
19/12/2022,More cancelled appointments and medical disruption as nurses strike again - by the BBC’s Zoe Conway.,0.344,0.656,0,-0.6478,NEGATIVE,negative
19/12/2022,England manager Sarina Wiegman tells BBC Sport about the impact of the Lionesses winning the Euros.,0,0.815,0.185,0.5267,POSITIVE,positive
19/12/2022,"His distinctively dour voice can be heard on hits like Ghost Town, Gangsters and Too Much, Too Young.",0.111,0.769,0.12,0.0516,POSITIVE,positive
19/12/2022,The firm won contracts to supply protective equipment after being recommended by peer Baroness Mone.,0,0.703,0.297,0.6705,POSITIVE,positive
19/12/2022,"The committee airs critical testimony by a Trump loyalist and criticises his daughter, Ivanka Trump.",0.254,0.608,0.138,-0.2732,NEGATIVE,negative
19/12/2022,The French national team are met by thousands in Paris after losing to Argentina on Sunday.,0.148,0.852,0,-0.3818,NEGATIVE,negative
19/12/2022,"Take a look at how the most dramatic World Cup final played out, with alternative angles, behind the scenes content and unseen shots.",0,0.897,0.103,0.34,POSITIVE,positive
19/12/2022,Many LGBTQ+ fans and allies feel let down by the authorities after experiencing discrimination at the World Cup in Qatar - and the BBC's Jack Murley believes that will be the tournament's true legacy.,0,0.92,0.08,0.4215,POSITIVE,positive
19/12/2022,"Argentina defeat France on penalties to win the World Cup in a tournament that saw more goals and shocks, record numbers of teenagers - and veterans - making starts.",0.18,0.704,0.116,-0.2648,NEGATIVE,negative
19/12/2022,"One newspaper suggests a destiny has been fulfilled for Lionel Messi, while another says it is ""spring once again in Argentina"" - BBC Sport looks at how the world reacted to the World Cup final.",0,0.92,0.08,0.4215,POSITIVE,positive
19/12/2022,"Brighton hope ""it won't be a problem for a couple of years"" when it comes to keeping hold of Alexis Mac Allister, says chief executive Paul Barber.",0,0.817,0.183,0.6319,POSITIVE,positive
19/12/2022,Argentines are giddy with joy as they celebrate their football team's victory in the World Cup.,0.072,0.588,0.339,0.7845,POSITIVE,positive
19/12/2022,"Who caught your eye the most at the 2022 World Cup? We reveal the XI with the best average ratings, who the stats say was best and ask you to choose your team of the tournament.",0,0.802,0.198,0.8555,POSITIVE,positive
19/12/2022,A selection of great World Cup photographs taken in Qatar - plus the stories behind them by the people who captured them.,0,0.823,0.177,0.6249,POSITIVE,positive
19/12/2022,Decision day looms for sealing a global deal to stop the destruction of nature.,0.429,0.571,0,-0.7579,NEGATIVE,negative
19/12/2022,Gaby Hutchinson becomes the second person to die following Asake's gig at the Brixton Academy.,0.218,0.782,0,-0.5994,NEGATIVE,negative
19/12/2022,The Farrell question. A new captain. A fresh identity. Matt Dawson runs through new England coach Steve Borthwick's in-tray.,0,0.874,0.126,0.3182,POSITIVE,positive
19/12/2022,"Four decades since the tragedy, the names of those who died are expected to be added to a memorial.",0.333,0.667,0,-0.8402,NEGATIVE,negative
19/12/2022,Savan Kotecha writes songs for some of the world's biggest artists - he tells Newsbeat how he does it.,0.009010082,0.5588022,0.43218774,0.999660254,POSITIVE,positive
19/12/2022,The government-funded scheme will cap fares in England outside London from 1 January to 31 March.,0.014648385,0.9138153,0.07153626,0.9476794,NEGATIVE,negative
19/12/2022,Human rights activist Sayed Ahmed Alwadaei has complained to the Tory Party over the incident.,0.5527337,0.43803763,0.00922862,0.989101946,NEGATIVE,negative
19/12/2022,Memorable moments from the Montreal meeting that brought a historic deal.,0.001172093,0.03824757,0.96058035,0.999876857,POSITIVE,positive
19/12/2022,The BBC's technology editor Zoe Kleinman looks at the future of Musk and Twitter.,0.018090408,0.82444745,0.15746203,0.995661318,POSITIVE,positive
19/12/2022,"When's it announced, who's in the running, and what's the biggest Christmas song of all time?",0.011964229,0.6497183,0.3383175,0.998805165,POSITIVE,positive
19/12/2022,The plan will put 30% of the planet under protection by the end of the decade.,0.036291286,0.53722906,0.4264797,0.926313996,POSITIVE,positive
20/12/2022,The personnel are among 600 members of the armed forces providing assistance during strikes.,0.161,0.839,0,-0.3612,NEGATIVE,negative
